# Time (ns)	Electric Potential (V)
20.9119	-0.0248475
20.9133	-0.0244554
20.9148	-0.0240631
20.9163	-0.0236705
20.9177	-0.0232776
20.9192	-0.0228845
20.9207	-0.022491
20.9221	-0.0220973
20.9236	-0.0217033
20.9251	-0.0213091
20.9265	-0.0209146
20.928	-0.0205199
20.9295	-0.0201249
20.9309	-0.0197298
20.9324	-0.0193343
20.9339	-0.0189387
20.9353	-0.0185429
20.9368	-0.0181468
20.9383	-0.0177506
20.9397	-0.0173541
20.9412	-0.0169575
20.9427	-0.0165606
20.9441	-0.0161637
20.9456	-0.0157665
20.9471	-0.0153692
20.9485	-0.0149717
20.95	-0.014574
20.9515	-0.0141763
20.9529	-0.0137783
20.9544	-0.0133803
20.9559	-0.0129821
20.9573	-0.0125838
20.9588	-0.0121854
20.9603	-0.0117869
20.9617	-0.0113882
20.9632	-0.0109895
20.9647	-0.0105907
20.9661	-0.0101918
20.9676	-0.00979286
20.9691	-0.00939382
20.9705	-0.00899472
20.972	-0.00859555
20.9735	-0.00819633
20.975	-0.00779707
20.9764	-0.00739777
20.9779	-0.00699843
20.9794	-0.00659907
20.9808	-0.00619968
20.9823	-0.00580028
20.9838	-0.00540087
20.9852	-0.00500145
20.9867	-0.00460204
20.9882	-0.00420264
20.9896	-0.00380325
20.9911	-0.00340388
20.9926	-0.00300454
20.994	-0.00260524
20.9955	-0.00220597
20.997	-0.00180676
20.9984	-0.00140759
20.9999	-0.00100848
21.0014	-0.000609428
21.0028	-0.000210452
21.0043	0.000188446
21.0058	0.000587262
21.0072	0.000985991
21.0087	0.00138463
21.0102	0.00178316
21.0116	0.00218158
21.0131	0.0025799
21.0146	0.00297809
21.016	0.00337615
21.0175	0.00377409
21.019	0.00417189
21.0204	0.00456955
21.0219	0.00496706
21.0234	0.00536441
21.0248	0.0057616
21.0263	0.00615861
21.0278	0.00655546
21.0292	0.00695213
21.0307	0.00734861
21.0322	0.0077449
21.0336	0.00814099
21.0351	0.00853688
21.0366	0.00893255
21.038	0.00932801
21.0395	0.00972325
21.041	0.0101183
21.0424	0.010513
21.0439	0.0109076
21.0454	0.0113019
21.0468	0.0116959
21.0483	0.0120897
21.0498	0.0124832
21.0513	0.0128764
21.0527	0.0132694
21.0542	0.0136621
21.0557	0.0140545
21.0571	0.0144466
21.0586	0.0148384
21.0601	0.0152299
21.0615	0.0156211
21.063	0.016012
21.0645	0.0164025
21.0659	0.0167927
21.0674	0.0171826
21.0689	0.0175721
21.0703	0.0179613
21.0718	0.0183502
21.0733	0.0187386
21.0747	0.0191268
21.0762	0.0195145
21.0777	0.0199019
21.0791	0.0202888
21.0806	0.0206754
21.0821	0.0210616
21.0835	0.0214474
21.085	0.0218328
21.0865	0.0222178
21.0879	0.0226024
21.0894	0.0229865
21.0909	0.0233702
21.0923	0.0237535
21.0938	0.0241363
21.0953	0.0245187
21.0967	0.0249007
21.0982	0.0252822
21.0997	0.0256632
21.1011	0.0260437
21.1026	0.0264238
21.1041	0.0268034
21.1055	0.0271825
21.107	0.0275611
21.1085	0.0279392
21.1099	0.0283168
21.1114	0.0286939
21.1129	0.0290705
21.1143	0.0294466
21.1158	0.0298221
21.1173	0.0301971
21.1187	0.0305716
21.1202	0.0309455
21.1217	0.0313189
21.1231	0.0316917
21.1246	0.032064
21.1261	0.0324357
21.1275	0.0328068
21.129	0.0331773
21.1305	0.0335473
21.132	0.0339167
21.1334	0.0342855
21.1349	0.0346537
21.1364	0.0350212
21.1378	0.0353882
21.1393	0.0357546
21.1408	0.0361203
21.1422	0.0364854
21.1437	0.0368499
21.1452	0.0372138
21.1466	0.037577
21.1481	0.0379395
21.1496	0.0383014
21.151	0.0386626
21.1525	0.0390232
21.154	0.0393831
21.1554	0.0397424
21.1569	0.0401009
21.1584	0.0404588
21.1598	0.040816
21.1613	0.0411724
21.1628	0.0415282
21.1642	0.0418833
21.1657	0.0422377
21.1672	0.0425913
21.1686	0.0429442
21.1701	0.0432964
21.1716	0.0436479
21.173	0.0439986
21.1745	0.0443486
21.176	0.0446978
21.1774	0.0450463
21.1789	0.045394
21.1804	0.045741
21.1818	0.0460871
21.1833	0.0464326
21.1848	0.0467772
21.1862	0.047121
21.1877	0.0474641
21.1892	0.0478064
21.1906	0.0481478
21.1921	0.0484885
21.1936	0.0488283
21.195	0.0491674
21.1965	0.0495056
21.198	0.049843
21.1994	0.0501795
21.2009	0.0505153
21.2024	0.0508501
21.2038	0.0511842
21.2053	0.0515174
21.2068	0.0518497
21.2083	0.0521812
21.2097	0.0525118
21.2112	0.0528416
21.2127	0.0531705
21.2141	0.0534984
21.2156	0.0538256
21.2171	0.0541518
21.2185	0.0544771
21.22	0.0548016
21.2215	0.0551251
21.2229	0.0554477
21.2244	0.0557694
21.2259	0.0560902
21.2273	0.0564101
21.2288	0.056729
21.2303	0.0570471
21.2317	0.0573641
21.2332	0.0576803
21.2347	0.0579955
21.2361	0.0583097
21.2376	0.058623
21.2391	0.0589354
21.2405	0.0592467
21.242	0.0595572
21.2435	0.0598666
21.2449	0.0601751
21.2464	0.0604825
21.2479	0.060789
21.2493	0.0610945
21.2508	0.061399
21.2523	0.0617025
21.2537	0.0620051
21.2552	0.0623066
21.2567	0.062607
21.2581	0.0629065
21.2596	0.063205
21.2611	0.0635024
21.2625	0.0637988
21.264	0.0640942
21.2655	0.0643885
21.2669	0.0646818
21.2684	0.064974
21.2699	0.0652652
21.2713	0.0655553
21.2728	0.0658444
21.2743	0.0661324
21.2757	0.0664194
21.2772	0.0667052
21.2787	0.0669901
21.2801	0.0672738
21.2816	0.0675564
21.2831	0.0678379
21.2846	0.0681184
21.286	0.0683978
21.2875	0.068676
21.289	0.0689532
21.2904	0.0692292
21.2919	0.0695042
21.2934	0.069778
21.2948	0.0700507
21.2963	0.0703223
21.2978	0.0705927
21.2992	0.070862
21.3007	0.0711302
21.3022	0.0713973
21.3036	0.0716632
21.3051	0.0719279
21.3066	0.0721915
21.308	0.072454
21.3095	0.0727153
21.311	0.0729754
21.3124	0.0732344
21.3139	0.0734922
21.3154	0.0737488
21.3168	0.0740042
21.3183	0.0742585
21.3198	0.0745116
21.3212	0.0747635
21.3227	0.0750142
21.3242	0.0752637
21.3256	0.075512
21.3271	0.0757591
21.3286	0.076005
21.33	0.0762497
21.3315	0.0764932
21.333	0.0767355
21.3344	0.0769765
21.3359	0.0772163
21.3374	0.0774549
21.3388	0.0776923
21.3403	0.0779285
21.3418	0.0781634
21.3432	0.078397
21.3447	0.0786295
21.3462	0.0788606
21.3476	0.0790906
21.3491	0.0793193
21.3506	0.0795467
21.352	0.0797728
21.3535	0.0799977
21.355	0.0802214
21.3564	0.0804437
21.3579	0.0806648
21.3594	0.0808847
21.3608	0.0811032
21.3623	0.0813205
21.3638	0.0815365
21.3653	0.0817512
21.3667	0.0819646
21.3682	0.0821767
21.3697	0.0823875
21.3711	0.082597
21.3726	0.0828053
21.3741	0.0830122
21.3755	0.0832178
21.377	0.0834221
21.3785	0.0836251
21.3799	0.0838267
21.3814	0.0840271
21.3829	0.0842261
21.3843	0.0844238
21.3858	0.0846202
21.3873	0.0848153
21.3887	0.085009
21.3902	0.0852014
21.3917	0.0853924
21.3931	0.0855821
21.3946	0.0857705
21.3961	0.0859575
21.3975	0.0861432
21.399	0.0863275
21.4005	0.0865105
21.4019	0.0866921
21.4034	0.0868723
21.4049	0.0870512
21.4063	0.0872288
21.4078	0.0874049
21.4093	0.0875797
21.4107	0.0877532
21.4122	0.0879252
21.4137	0.0880959
21.4151	0.0882652
21.4166	0.0884331
21.4181	0.0885997
21.4195	0.0887649
21.421	0.0889286
21.4225	0.089091
21.4239	0.089252
21.4254	0.0894116
21.4269	0.0895698
21.4283	0.0897266
21.4298	0.089882
21.4313	0.0900361
21.4327	0.0901887
21.4342	0.0903399
21.4357	0.0904897
21.4371	0.0906381
21.4386	0.090785
21.4401	0.0909306
21.4416	0.0910747
21.443	0.0912175
21.4445	0.0913588
21.446	0.0914987
21.4474	0.0916371
21.4489	0.0917742
21.4504	0.0919098
21.4518	0.092044
21.4533	0.0921768
21.4548	0.0923081
21.4562	0.092438
21.4577	0.0925664
21.4592	0.0926935
21.4606	0.092819
21.4621	0.0929432
21.4636	0.0930659
21.465	0.0931872
21.4665	0.093307
21.468	0.0934253
21.4694	0.0935422
21.4709	0.0936577
21.4724	0.0937717
21.4738	0.0938843
21.4753	0.0939954
21.4768	0.0941051
21.4782	0.0942133
21.4797	0.09432
21.4812	0.0944253
21.4826	0.0945291
21.4841	0.0946315
21.4856	0.0947324
21.487	0.0948318
21.4885	0.0949298
21.49	0.0950263
21.4914	0.0951213
21.4929	0.0952149
21.4944	0.095307
21.4958	0.0953976
21.4973	0.0954867
21.4988	0.0955744
21.5002	0.0956606
21.5017	0.0957453
21.5032	0.0958286
21.5046	0.0959103
21.5061	0.0959906
21.5076	0.0960694
21.509	0.0961468
21.5105	0.0962226
21.512	0.096297
21.5134	0.0963698
21.5149	0.0964412
21.5164	0.0965111
21.5179	0.0965796
21.5193	0.0966465
21.5208	0.0967119
21.5223	0.0967759
21.5237	0.0968384
21.5252	0.0968993
21.5267	0.0969588
21.5281	0.0970168
21.5296	0.0970733
21.5311	0.0971283
21.5325	0.0971819
21.534	0.0972339
21.5355	0.0972844
21.5369	0.0973334
21.5384	0.097381
21.5399	0.097427
21.5413	0.0974716
21.5428	0.0975146
21.5443	0.0975562
21.5457	0.0975962
21.5472	0.0976348
21.5487	0.0976719
21.5501	0.0977074
21.5516	0.0977415
21.5531	0.0977741
21.5545	0.0978051
21.556	0.0978347
21.5575	0.0978628
21.5589	0.0978893
21.5604	0.0979144
21.5619	0.0979379
21.5633	0.09796
21.5648	0.0979806
21.5663	0.0979996
21.5677	0.0980172
21.5692	0.0980333
21.5707	0.0980478
21.5721	0.0980609
21.5736	0.0980725
21.5751	0.0980825
21.5765	0.0980911
21.578	0.0980981
21.5795	0.0981037
21.5809	0.0981077
21.5824	0.0981103
21.5839	0.0981114
21.5853	0.0981109
21.5868	0.098109
21.5883	0.0981055
21.5897	0.0981006
21.5912	0.0980942
21.5927	0.0980862
21.5941	0.0980768
21.5956	0.0980658
21.5971	0.0980534
21.5986	0.0980395
21.6	0.098024
21.6015	0.0980071
21.603	0.0979887
21.6044	0.0979688
21.6059	0.0979474
21.6074	0.0979245
21.6088	0.0979001
21.6103	0.0978742
21.6118	0.0978468
21.6132	0.0978179
21.6147	0.0977876
21.6162	0.0977557
21.6176	0.0977224
21.6191	0.0976875
21.6206	0.0976512
21.622	0.0976134
21.6235	0.0975741
21.625	0.0975333
21.6264	0.097491
21.6279	0.0974473
21.6294	0.097402
21.6308	0.0973553
21.6323	0.0973071
21.6338	0.0972574
21.6352	0.0972062
21.6367	0.0971536
21.6382	0.0970995
21.6396	0.0970439
21.6411	0.0969868
21.6426	0.0969282
21.644	0.0968682
21.6455	0.0968067
21.647	0.0967437
21.6484	0.0966793
21.6499	0.0966134
21.6514	0.096546
21.6528	0.0964771
21.6543	0.0964068
21.6558	0.096335
21.6572	0.0962618
21.6587	0.0961871
21.6602	0.0961109
21.6616	0.0960333
21.6631	0.0959542
21.6646	0.0958736
21.666	0.0957916
21.6675	0.0957081
21.669	0.0956232
21.6704	0.0955369
21.6719	0.095449
21.6734	0.0953598
21.6749	0.0952691
21.6763	0.0951769
21.6778	0.0950833
21.6793	0.0949882
21.6807	0.0948917
21.6822	0.0947938
21.6837	0.0946945
21.6851	0.0945937
21.6866	0.0944914
21.6881	0.0943877
21.6895	0.0942826
21.691	0.0941761
21.6925	0.0940681
21.6939	0.0939588
21.6954	0.0938479
21.6969	0.0937357
21.6983	0.093622
21.6998	0.093507
21.7013	0.0933905
21.7027	0.0932726
21.7042	0.0931532
21.7057	0.0930325
21.7071	0.0929104
21.7086	0.0927868
21.7101	0.0926618
21.7115	0.0925355
21.713	0.0924077
21.7145	0.0922785
21.7159	0.092148
21.7174	0.092016
21.7189	0.0918827
21.7203	0.0917479
21.7218	0.0916118
21.7233	0.0914743
21.7247	0.0913354
21.7262	0.0911951
21.7277	0.0910534
21.7291	0.0909104
21.7306	0.0907659
21.7321	0.0906201
21.7335	0.0904729
21.735	0.0903244
21.7365	0.0901745
21.7379	0.0900232
21.7394	0.0898706
21.7409	0.0897166
21.7423	0.0895612
21.7438	0.0894045
21.7453	0.0892464
21.7467	0.089087
21.7482	0.0889263
21.7497	0.0887642
21.7512	0.0886007
21.7526	0.0884359
21.7541	0.0882698
21.7556	0.0881023
21.757	0.0879335
21.7585	0.0877634
21.76	0.0875919
21.7614	0.0874192
21.7629	0.087245
21.7644	0.0870696
21.7658	0.0868929
21.7673	0.0867148
21.7688	0.0865354
21.7702	0.0863548
21.7717	0.0861728
21.7732	0.0859895
21.7746	0.0858049
21.7761	0.085619
21.7776	0.0854318
21.779	0.0852434
21.7805	0.0850536
21.782	0.0848625
21.7834	0.0846702
21.7849	0.0844766
21.7864	0.0842817
21.7878	0.0840855
21.7893	0.0838881
21.7908	0.0836894
21.7922	0.0834894
21.7937	0.0832882
21.7952	0.0830857
21.7966	0.0828819
21.7981	0.0826769
21.7996	0.0824706
21.801	0.0822631
21.8025	0.0820544
21.804	0.0818444
21.8054	0.0816331
21.8069	0.0814207
21.8084	0.081207
21.8098	0.080992
21.8113	0.0807759
21.8128	0.0805585
21.8142	0.0803399
21.8157	0.0801201
21.8172	0.0798991
21.8186	0.0796769
21.8201	0.0794534
21.8216	0.0792288
21.823	0.079003
21.8245	0.0787759
21.826	0.0785477
21.8274	0.0783183
21.8289	0.0780877
21.8304	0.0778559
21.8319	0.0776229
21.8333	0.0773888
21.8348	0.0771535
21.8363	0.076917
21.8377	0.0766793
21.8392	0.0764405
21.8407	0.0762006
21.8421	0.0759595
21.8436	0.0757172
21.8451	0.0754738
21.8465	0.0752292
21.848	0.0749835
21.8495	0.0747367
21.8509	0.0744887
21.8524	0.0742396
21.8539	0.0739894
21.8553	0.0737381
21.8568	0.0734856
21.8583	0.073232
21.8597	0.0729774
21.8612	0.0727216
21.8627	0.0724647
21.8641	0.0722067
21.8656	0.0719476
21.8671	0.0716874
21.8685	0.0714262
21.87	0.0711638
21.8715	0.0709004
21.8729	0.0706359
21.8744	0.0703703
21.8759	0.0701037
21.8773	0.0698359
21.8788	0.0695672
21.8803	0.0692973
21.8817	0.0690265
21.8832	0.0687545
21.8847	0.0684816
21.8861	0.0682076
21.8876	0.0679325
21.8891	0.0676564
21.8905	0.0673793
21.892	0.0671012
21.8935	0.066822
21.8949	0.0665418
21.8964	0.0662607
21.8979	0.0659785
21.8993	0.0656953
21.9008	0.0654111
21.9023	0.0651259
21.9037	0.0648397
21.9052	0.0645525
21.9067	0.0642644
21.9081	0.0639752
21.9096	0.0636851
21.9111	0.0633941
21.9126	0.063102
21.914	0.062809
21.9155	0.062515
21.917	0.0622201
21.9184	0.0619243
21.9199	0.0616274
21.9214	0.0613297
21.9228	0.061031
21.9243	0.0607314
21.9258	0.0604308
21.9272	0.0601294
21.9287	0.059827
21.9302	0.0595237
21.9316	0.0592194
21.9331	0.0589143
21.9346	0.0586083
21.936	0.0583014
21.9375	0.0579936
21.939	0.0576849
21.9404	0.0573753
21.9419	0.0570648
21.9434	0.0567535
21.9448	0.0564413
21.9463	0.0561282
21.9478	0.0558143
21.9492	0.0554995
21.9507	0.0551838
21.9522	0.0548673
21.9536	0.05455
21.9551	0.0542318
21.9566	0.0539128
21.958	0.053593
21.9595	0.0532723
21.961	0.0529508
21.9624	0.0526286
21.9639	0.0523054
21.9654	0.0519815
21.9668	0.0516568
21.9683	0.0513313
21.9698	0.051005
21.9712	0.0506779
21.9727	0.05035
21.9742	0.0500214
21.9756	0.049692
21.9771	0.0493618
21.9786	0.0490308
21.98	0.0486991
21.9815	0.0483667
21.983	0.0480334
21.9844	0.0476995
21.9859	0.0473648
21.9874	0.0470293
21.9889	0.0466932
21.9903	0.0463563
21.9918	0.0460187
21.9933	0.0456804
21.9947	0.0453413
21.9962	0.0450016
21.9977	0.0446611
21.9991	0.04432
22.0006	0.0439782
22.0021	0.0436356
22.0035	0.0432924
22.005	0.0429486
22.0065	0.042604
22.0079	0.0422588
22.0094	0.0419129
22.0109	0.0415664
22.0123	0.0412192
22.0138	0.0408714
22.0153	0.0405229
22.0167	0.0401738
22.0182	0.039824
22.0197	0.0394737
22.0211	0.0391227
22.0226	0.0387711
22.0241	0.0384188
22.0255	0.038066
22.027	0.0377126
22.0285	0.0373585
22.0299	0.0370039
22.0314	0.0366487
22.0329	0.0362929
22.0343	0.0359366
22.0358	0.0355796
22.0373	0.0352221
22.0387	0.034864
22.0402	0.0345054
22.0417	0.0341463
22.0431	0.0337865
22.0446	0.0334263
22.0461	0.0330655
22.0475	0.0327041
22.049	0.0323423
22.0505	0.0319799
22.0519	0.031617
22.0534	0.0312536
22.0549	0.0308897
22.0563	0.0305253
22.0578	0.0301604
22.0593	0.029795
22.0607	0.0294292
22.0622	0.0290628
22.0637	0.028696
22.0651	0.0283287
22.0666	0.0279609
22.0681	0.0275927
22.0696	0.027224
22.071	0.0268549
22.0725	0.0264854
22.074	0.0261154
22.0754	0.0257449
22.0769	0.0253741
22.0784	0.0250028
22.0798	0.0246311
22.0813	0.024259
22.0828	0.0238865
22.0842	0.0235136
22.0857	0.0231403
22.0872	0.0227666
22.0886	0.0223925
22.0901	0.022018
22.0916	0.0216432
22.093	0.021268
22.0945	0.0208924
22.096	0.0205165
22.0974	0.0201402
22.0989	0.0197636
22.1004	0.0193866
22.1018	0.0190093
22.1033	0.0186316
22.1048	0.0182537
22.1062	0.0178754
22.1077	0.0174968
22.1092	0.0171179
22.1106	0.0167386
22.1121	0.0163591
22.1136	0.0159793
22.115	0.0155992
22.1165	0.0152188
22.118	0.0148382
22.1194	0.0144572
22.1209	0.014076
22.1224	0.0136946
22.1238	0.0133128
22.1253	0.0129309
22.1268	0.0125486
22.1282	0.0121662
22.1297	0.0117835
22.1312	0.0114006
22.1326	0.0110174
22.1341	0.010634
22.1356	0.0102504
22.137	0.00986666
22.1385	0.00948266
22.14	0.00909847
22.1414	0.00871408
22.1429	0.00832951
22.1444	0.00794476
22.1459	0.00755983
22.1473	0.00717473
22.1488	0.00678947
22.1503	0.00640404
22.1517	0.00601847
22.1532	0.00563274
22.1547	0.00524687
22.1561	0.00486086
22.1576	0.00447472
22.1591	0.00408845
22.1605	0.00370206
22.162	0.00331556
22.1635	0.00292894
22.1649	0.00254222
22.1664	0.00215539
22.1679	0.00176848
22.1693	0.00138147
22.1708	0.00099438
22.1723	0.00060721
22.1737	0.000219968
22.1752	-0.000167342
22.1767	-0.000554713
22.1781	-0.000942141
22.1796	-0.00132962
22.1811	-0.00171714
22.1825	-0.00210471
22.184	-0.00249231
22.1855	-0.00287994
22.1869	-0.0032676
22.1884	-0.00365527
22.1899	-0.00404295
22.1913	-0.00443065
22.1928	-0.00481835
22.1943	-0.00520604
22.1957	-0.00559373
22.1972	-0.0059814
22.1987	-0.00636905
22.2001	-0.00675668
22.2016	-0.00714428
22.2031	-0.00753184
22.2045	-0.00791936
22.206	-0.00830683
22.2075	-0.00869426
22.2089	-0.00908163
22.2104	-0.00946893
22.2119	-0.00985617
22.2133	-0.0102433
22.2148	-0.0106304
22.2163	-0.0110174
22.2177	-0.0114043
22.2192	-0.0117911
22.2207	-0.0121779
22.2222	-0.0125645
22.2236	-0.012951
22.2251	-0.0133373
22.2266	-0.0137236
22.228	-0.0141097
22.2295	-0.0144957
22.231	-0.0148816
22.2324	-0.0152673
22.2339	-0.0156529
22.2354	-0.0160383
22.2368	-0.0164236
22.2383	-0.0168086
22.2398	-0.0171936
22.2412	-0.0175783
22.2427	-0.0179629
22.2442	-0.0183473
22.2456	-0.0187314
22.2471	-0.0191154
22.2486	-0.0194992
22.25	-0.0198828
22.2515	-0.0202662
22.253	-0.0206493
22.2544	-0.0210322
22.2559	-0.0214149
22.2574	-0.0217974
22.2588	-0.0221796
22.2603	-0.0225616
22.2618	-0.0229433
22.2632	-0.0233248
22.2647	-0.023706
22.2662	-0.024087
22.2676	-0.0244676
22.2691	-0.024848
22.2706	-0.0252282
22.272	-0.025608
22.2735	-0.0259875
22.275	-0.0263668
22.2764	-0.0267457
22.2779	-0.0271243
22.2794	-0.0275026
22.2808	-0.0278806
22.2823	-0.0282583
22.2838	-0.0286356
22.2852	-0.0290126
22.2867	-0.0293893
22.2882	-0.0297656
22.2896	-0.0301416
22.2911	-0.0305172
22.2926	-0.0308925
22.294	-0.0312674
22.2955	-0.0316419
22.297	-0.032016
22.2984	-0.0323898
22.2999	-0.0327632
22.3014	-0.0331362
22.3029	-0.0335088
22.3043	-0.0338809
22.3058	-0.0342527
22.3073	-0.0346241
22.3087	-0.034995
22.3102	-0.0353656
22.3117	-0.0357357
22.3131	-0.0361053
22.3146	-0.0364746
22.3161	-0.0368434
22.3175	-0.0372117
22.319	-0.0375796
22.3205	-0.037947
22.3219	-0.038314
22.3234	-0.0386805
22.3249	-0.0390465
22.3263	-0.0394121
22.3278	-0.0397771
22.3293	-0.0401417
22.3307	-0.0405058
22.3322	-0.0408694
22.3337	-0.0412324
22.3351	-0.041595
22.3366	-0.0419571
22.3381	-0.0423186
22.3395	-0.0426796
22.341	-0.0430401
22.3425	-0.0434001
22.3439	-0.0437595
22.3454	-0.0441183
22.3469	-0.0444767
22.3483	-0.0448344
22.3498	-0.0451917
22.3513	-0.0455483
22.3527	-0.0459044
22.3542	-0.0462599
22.3557	-0.0466148
22.3571	-0.0469692
22.3586	-0.0473229
22.3601	-0.0476761
22.3615	-0.0480287
22.363	-0.0483807
22.3645	-0.048732
22.3659	-0.0490828
22.3674	-0.0494329
22.3689	-0.0497824
22.3703	-0.0501313
22.3718	-0.0504796
22.3733	-0.0508272
22.3747	-0.0511742
22.3762	-0.0515205
22.3777	-0.0518662
22.3792	-0.0522112
22.3806	-0.0525556
22.3821	-0.0528993
22.3836	-0.0532423
22.385	-0.0535847
22.3865	-0.0539264
22.388	-0.0542674
22.3894	-0.0546077
22.3909	-0.0549474
22.3924	-0.0552863
22.3938	-0.0556245
22.3953	-0.055962
22.3968	-0.0562988
22.3982	-0.0566349
22.3997	-0.0569703
22.4012	-0.057305
22.4026	-0.0576389
22.4041	-0.0579721
22.4056	-0.0583045
22.407	-0.0586362
22.4085	-0.0589672
22.41	-0.0592974
22.4114	-0.0596269
22.4129	-0.0599555
22.4144	-0.0602835
22.4158	-0.0606106
22.4173	-0.060937
22.4188	-0.0612626
22.4202	-0.0615874
22.4217	-0.0619115
22.4232	-0.0622347
22.4246	-0.0625572
22.4261	-0.0628788
22.4276	-0.0631996
22.429	-0.0635197
22.4305	-0.0638389
22.432	-0.0641573
22.4334	-0.0644749
22.4349	-0.0647916
22.4364	-0.0651075
22.4378	-0.0654226
22.4393	-0.0657368
22.4408	-0.0660502
22.4422	-0.0663628
22.4437	-0.0666745
22.4452	-0.0669853
22.4466	-0.0672953
22.4481	-0.0676044
22.4496	-0.0679127
22.451	-0.06822
22.4525	-0.0685265
22.454	-0.0688321
22.4555	-0.0691369
22.4569	-0.0694407
22.4584	-0.0697436
22.4599	-0.0700457
22.4613	-0.0703468
22.4628	-0.070647
22.4643	-0.0709464
22.4657	-0.0712448
22.4672	-0.0715422
22.4687	-0.0718388
22.4701	-0.0721345
22.4716	-0.0724292
22.4731	-0.0727229
22.4745	-0.0730158
22.476	-0.0733077
22.4775	-0.0735986
22.4789	-0.0738886
22.4804	-0.0741776
22.4819	-0.0744657
22.4833	-0.0747528
22.4848	-0.075039
22.4863	-0.0753242
22.4877	-0.0756084
22.4892	-0.0758916
22.4907	-0.0761738
22.4921	-0.0764551
22.4936	-0.0767354
22.4951	-0.0770147
22.4965	-0.0772929
22.498	-0.0775702
22.4995	-0.0778465
22.5009	-0.0781218
22.5024	-0.078396
22.5039	-0.0786693
22.5053	-0.0789415
22.5068	-0.0792127
22.5083	-0.0794829
22.5097	-0.079752
22.5112	-0.0800201
22.5127	-0.0802872
22.5141	-0.0805532
22.5156	-0.0808182
22.5171	-0.0810822
22.5185	-0.0813451
22.52	-0.0816069
22.5215	-0.0818677
22.5229	-0.0821274
22.5244	-0.082386
22.5259	-0.0826436
22.5273	-0.0829001
22.5288	-0.0831555
22.5303	-0.0834099
22.5317	-0.0836632
22.5332	-0.0839153
22.5347	-0.0841664
22.5362	-0.0844164
22.5376	-0.0846653
22.5391	-0.0849131
22.5406	-0.0851598
22.542	-0.0854054
22.5435	-0.0856499
22.545	-0.0858933
22.5464	-0.0861356
22.5479	-0.0863767
22.5494	-0.0866167
22.5508	-0.0868556
22.5523	-0.0870934
22.5538	-0.08733
22.5552	-0.0875655
22.5567	-0.0877998
22.5582	-0.0880331
22.5596	-0.0882651
22.5611	-0.088496
22.5626	-0.0887258
22.564	-0.0889544
22.5655	-0.0891819
22.567	-0.0894082
22.5684	-0.0896333
22.5699	-0.0898573
22.5714	-0.0900801
22.5728	-0.0903018
22.5743	-0.0905222
22.5758	-0.0907415
22.5772	-0.0909596
22.5787	-0.0911765
22.5802	-0.0913922
22.5816	-0.0916068
22.5831	-0.0918201
22.5846	-0.0920323
22.586	-0.0922432
22.5875	-0.092453
22.589	-0.0926615
22.5904	-0.0928689
22.5919	-0.093075
22.5934	-0.09328
22.5948	-0.0934837
22.5963	-0.0936862
22.5978	-0.0938875
22.5992	-0.0940875
22.6007	-0.0942864
22.6022	-0.094484
22.6036	-0.0946803
22.6051	-0.0948755
22.6066	-0.0950694
22.608	-0.0952621
22.6095	-0.0954535
22.611	-0.0956437
22.6125	-0.0958326
22.6139	-0.0960203
22.6154	-0.0962068
22.6169	-0.096392
22.6183	-0.0965759
22.6198	-0.0967586
22.6213	-0.09694
22.6227	-0.0971202
22.6242	-0.0972991
22.6257	-0.0974767
22.6271	-0.0976531
22.6286	-0.0978281
22.6301	-0.098002
22.6315	-0.0981745
22.633	-0.0983458
22.6345	-0.0985157
22.6359	-0.0986844
22.6374	-0.0988518
22.6389	-0.099018
22.6403	-0.0991828
22.6418	-0.0993464
22.6433	-0.0995086
22.6447	-0.0996696
22.6462	-0.0998292
22.6477	-0.0999876
22.6491	-0.100145
22.6506	-0.1003
22.6521	-0.100455
22.6535	-0.100608
22.655	-0.10076
22.6565	-0.10091
22.6579	-0.10106
22.6594	-0.101207
22.6609	-0.101354
22.6623	-0.101499
22.6638	-0.101643
22.6653	-0.101786
22.6667	-0.101927
22.6682	-0.102067
22.6697	-0.102206
22.6711	-0.102343
22.6726	-0.102479
22.6741	-0.102614
22.6755	-0.102747
22.677	-0.102879
22.6785	-0.10301
22.6799	-0.103139
22.6814	-0.103267
22.6829	-0.103393
22.6843	-0.103519
22.6858	-0.103643
22.6873	-0.103765
22.6888	-0.103886
22.6902	-0.104006
22.6917	-0.104125
22.6932	-0.104242
22.6946	-0.104358
22.6961	-0.104472
22.6976	-0.104585
22.699	-0.104697
22.7005	-0.104807
22.702	-0.104916
22.7034	-0.105024
22.7049	-0.10513
22.7064	-0.105235
22.7078	-0.105339
22.7093	-0.105441
22.7108	-0.105542
